Epoch,Total Events,Max events per LP,Mean,Std Dev
13454,1,1,0.005780347,0.076028592
13455,1,1,0.005780347,0.076028592
13456,1,1,0.005780347,0.076028592
13457,1,1,0.005813953,0.076249285
13458,1,1,0.005780347,0.076028592
13459,1,1,0.005813953,0.076249285
13460,1,1,0.005813953,0.076249285
13461,1,1,0.005847953,0.076471911
13462,1,1,0.005847953,0.076471911
13463,1,1,0.005847953,0.076471911
13464,1,1,0.005847953,0.076471911
13465,1,1,0.005882353,0.076696499
13466,1,1,0.005882353,0.076696499
13467,1,1,0.00591716,0.076923077
13468,1,1,0.00591716,0.076923077
13469,1,1,0.005952381,0.077151675
13470,1,1,0.005952381,0.077151675
13471,3,1,0.017857143,0.132828027
13472,5,2,0.029411765,0.201370176
13473,2,1,0.012048193,0.109431136
13474,2,1,0.012048193,0.109431136
13475,1,1,0.006060606,0.077849894
13476,2,1,0.012121212,0.109760204
13477,1,1,0.006097561,0.078086881
13478,4,2,0.024539877,0.190869364
13479,4,2,0.024539877,0.190869364
13480,2,2,0.01242236,0.157622081
13481,2,2,0.01242236,0.157622081
13482,2,2,0.0125,0.158113883
13483,4,2,0.02484472,0.222213595
13484,2,1,0.012578616,0.111798948
13485,4,2,0.025157233,0.193229893
13486,1,1,0.006329114,0.079555728
13487,1,1,0.006329114,0.079555728
13488,5,2,0.031847134,0.209406431
13489,3,1,0.01910828,0.137343738
13490,3,2,0.019354839,0.179138187
13491,3,2,0.019354839,0.179138187
13492,2,1,0.013071895,0.113955676
13493,2,1,0.013071895,0.113955676
13494,3,3,0.019607843,0.242535625
13495,7,4,0.045454545,0.401645457
13496,1,1,0.006578947,0.081110711
13497,1,1,0.006578947,0.081110711
13498,1,1,0.006622517,0.081378846
13499,1,1,0.006622517,0.081378846
13500,2,1,0.013333333,0.115081918
13501,2,1,0.013245033,0.114702802
13502,1,1,0.006711409,0.081923192
13503,1,1,0.006711409,0.081923192
13504,1,1,0.006711409,0.081923192
13505,1,1,0.006711409,0.081923192
13506,2,1,0.013513514,0.115851564
13507,3,1,0.02027027,0.141401854
13508,3,1,0.020547945,0.142353522
13509,3,1,0.020689655,0.142836616
13510,1,1,0.006944444,0.083333333
13511,2,1,0.013986014,0.117845326
13512,4,2,0.027777778,0.202931124
13513,1,1,0.007042254,0.083918136
13514,1,1,0.007042254,0.083918136
13515,1,1,0.007092199,0.084215192
13516,2,1,0.014184397,0.118672154
13517,1,1,0.007142857,0.084515425
13518,3,1,0.021582734,0.145842177
13519,3,1,0.021428571,0.145328066
13520,1,1,0.00729927,0.085435766
13521,2,1,0.01459854,0.120379392
13522,2,1,0.014705882,0.120817838
13523,1,1,0.007407407,0.086066297
13524,1,1,0.007462687,0.086386843
13525,1,1,0.007462687,0.086386843
13526,1,1,0.007518797,0.086710997
13527,1,1,0.007518797,0.086710997
13528,1,1,0.007518797,0.086710997
13529,1,1,0.007518797,0.086710997
13530,1,1,0.007575758,0.087038828
13531,1,1,0.007575758,0.087038828
13532,2,1,0.015267176,0.123084263
13533,2,1,0.015267176,0.123084263
13534,2,1,0.015503876,0.124027223
13535,4,2,0.030769231,0.213442131
13536,1,1,0.007874016,0.088735651
13537,1,1,0.007874016,0.088735651
13538,3,3,0.023809524,0.267261242
13539,5,3,0.039370079,0.31876684
13540,2,2,0.016,0.178885438
13541,5,2,0.04,0.234176663
13542,1,1,0.008,0.089442719
13543,1,1,0.008,0.089442719
13544,3,1,0.024193548,0.154272996
13545,1,1,0.008264463,0.090909091
13546,1,1,0.008264463,0.090909091
13547,1,1,0.008333333,0.091287093
13548,3,2,0.024793388,0.202600178
13549,1,1,0.008403361,0.09166985
13550,1,1,0.008403361,0.09166985
13551,2,1,0.016949153,0.129631354
13552,6,2,0.050420168,0.286674075
13553,13,2,0.110169492,0.429348509
13554,34,3,0.290598291,0.644068815
13555,265,6,2.172131148,1.519529195
13556,1,1,0.004830918,0.069504805
13557,1,1,0.004830918,0.069504805
13558,1,1,0.004830918,0.069504805
13559,1,1,0.004830918,0.069504805
13560,1,1,0.004854369,0.069673301
13561,1,1,0.004854369,0.069673301
13562,1,1,0.004854369,0.069673301
13563,1,1,0.004854369,0.069673301
13564,1,1,0.004878049,0.06984303
13565,1,1,0.004878049,0.06984303
13566,2,1,0.009803922,0.098770575
13567,2,1,0.009756098,0.098530572
13568,2,1,0.009803922,0.098770575
13569,2,1,0.009803922,0.098770575
13570,2,1,0.009852217,0.09901234
13571,2,1,0.009852217,0.09901234
13572,1,1,0.004975124,0.070534562
13573,1,1,0.004975124,0.070534562
13574,2,1,0.01,0.099748427
13575,2,1,0.01,0.099748427
13576,1,1,0.005025126,0.070888121
13577,1,1,0.005025126,0.070888121
13578,1,1,0.005050505,0.071066905
13579,1,1,0.005050505,0.071066905
13580,2,1,0.01010101,0.100248371
13581,2,1,0.01010101,0.100248371
13582,1,1,0.005076142,0.07124705
13583,1,1,0.005076142,0.07124705
13584,2,1,0.010204082,0.100755908
13585,2,1,0.010204082,0.100755908
13586,1,1,0.005102041,0.071428571
13587,1,1,0.005102041,0.071428571
13588,2,1,0.01025641,0.101012584
13589,2,1,0.01025641,0.101012584
13590,2,1,0.010362694,0.101531876
13591,2,1,0.010362694,0.101531876
13592,1,1,0.005235602,0.072357461
13593,1,1,0.005235602,0.072357461
13594,1,1,0.005235602,0.072357461
13595,5,2,0.02617801,0.190139975
13596,6,2,0.031413613,0.227243416
13597,3,1,0.016042781,0.125977291
13598,3,1,0.016042781,0.125977291
13599,1,1,0.005405405,0.073521462
13600,1,1,0.005405405,0.073521462
13601,4,1,0.02173913,0.146228421
13602,4,1,0.02173913,0.146228421
13603,1,1,0.005494505,0.074124932
13604,1,1,0.005494505,0.074124932
13605,1,1,0.005524862,0.074329415
13606,1,1,0.005524862,0.074329415
13607,1,1,0.005555556,0.074535599
13608,1,1,0.005555556,0.074535599
13609,1,1,0.005586592,0.074743509
13610,2,1,0.011173184,0.105405947
13611,1,1,0.005586592,0.074743509
13612,1,1,0.005586592,0.074743509
13613,2,1,0.011235955,0.105699929
13614,1,1,0.005649718,0.075164603
13615,1,1,0.005681818,0.075377836
13616,3,1,0.017045455,0.129810051
13617,2,1,0.011428571,0.106596857
13618,1,1,0.005747126,0.075809804
13619,1,1,0.005747126,0.075809804
13620,4,1,0.023121387,0.150725271
13621,6,2,0.034482759,0.21224241
13622,1,1,0.00591716,0.076923077
13623,1,1,0.00591716,0.076923077
13624,3,2,0.017857143,0.172102681
13625,7,2,0.041176471,0.274258168
13626,1,1,0.006024096,0.077615053
13627,3,2,0.017964072,0.172614687
13628,2,2,0.012121212,0.155699789
13629,2,2,0.012121212,0.155699789
13630,2,1,0.012195122,0.110092258
13631,2,1,0.012195122,0.110092258
13632,3,2,0.018518519,0.175245071
13633,5,2,0.030674847,0.233685261
13634,2,2,0.0125,0.158113883
13635,4,2,0.02484472,0.222213595
13636,3,2,0.018867925,0.176882215
13637,5,2,0.03125,0.235841195
13638,2,1,0.012658228,0.112149909
13639,2,1,0.012658228,0.112149909
13640,1,1,0.006369427,0.079808688
13641,1,1,0.006369427,0.079808688
13642,2,2,0.012820513,0.160128154
13643,2,2,0.012820513,0.160128154
13644,2,1,0.012903226,0.11322296
13645,6,4,0.038709677,0.339668879
13646,4,4,0.026143791,0.323380833
13647,1,1,0.006578947,0.081110711
13648,1,1,0.006578947,0.081110711
13649,1,1,0.006578947,0.081110711
13650,1,1,0.006578947,0.081110711
13651,1,1,0.006622517,0.081378846
13652,3,2,0.019736842,0.180887977
13653,1,1,0.006666667,0.081649658
13654,1,1,0.006666667,0.081649658
13655,3,3,0.020134228,0.245769576
13656,3,3,0.020134228,0.245769576
13657,1,1,0.006711409,0.081923192
13658,1,1,0.006711409,0.081923192
13659,3,2,0.02027027,0.183302827
13660,5,2,0.033557047,0.244289023
13661,2,2,0.01369863,0.165521178
13662,4,2,0.027210884,0.232484444
13663,1,1,0.006896552,0.08304548
13664,1,1,0.006896552,0.08304548
13665,3,3,0.020833333,0.25
13666,4,3,0.027777778,0.262969711
13667,3,1,0.020979021,0.143817738
13668,4,2,0.027972028,0.203630982
13669,2,1,0.014285714,0.119092147
13670,2,1,0.014285714,0.119092147
13671,1,1,0.007194245,0.084818893
13672,1,1,0.007194245,0.084818893
13673,1,1,0.007246377,0.085125653
13674,1,1,0.007246377,0.085125653
13675,1,1,0.007246377,0.085125653
13676,1,1,0.007246377,0.085125653
13677,1,1,0.00729927,0.085435766
13678,1,1,0.00729927,0.085435766
13679,3,2,0.022058824,0.191172281
13680,5,2,0.03649635,0.254626576
13681,1,1,0.007352941,0.085749293
13682,1,1,0.007352941,0.085749293
13683,1,1,0.007407407,0.086066297
13684,1,1,0.007407407,0.086066297
13685,1,1,0.007462687,0.086386843
13686,12,3,0.088888889,0.448324687
13687,10,3,0.074626866,0.418138835
13688,1,1,0.007692308,0.087705802
13689,1,1,0.007751938,0.088045091
13690,1,1,0.007751938,0.088045091
13691,1,1,0.0078125,0.088388348
13692,2,1,0.015625,0.124506901
13693,1,1,0.007874016,0.088735651
13694,1,1,0.007936508,0.089087081
13695,2,1,0.015873016,0.125483193
13696,1,1,0.008,0.089442719
13697,2,2,0.016129032,0.179605302
13698,2,2,0.016129032,0.179605302
13699,1,1,0.008130081,0.090166963
13700,3,2,0.024193548,0.200150743
13701,1,1,0.008196721,0.090535746
13702,9,3,0.073770492,0.429645881
13703,28,3,0.229508197,0.640078575
13704,45,9,0.378151261,1.207263305
13705,309,9,2.532786885,1.444192853
13706,1,1,0.005208333,0.072168784
13707,1,1,0.005208333,0.072168784
13708,2,1,0.010416667,0.101794544
13709,2,1,0.010416667,0.101794544
13710,1,1,0.005208333,0.072168784
13711,1,1,0.005208333,0.072168784
13712,2,1,0.010416667,0.101794544
13713,2,1,0.010416667,0.101794544
13714,1,1,0.005235602,0.072357461
13715,1,1,0.005235602,0.072357461
13716,1,1,0.005263158,0.072547625
13717,1,1,0.005263158,0.072547625
13718,1,1,0.005291005,0.072739297
13719,1,1,0.005291005,0.072739297
13720,1,1,0.005291005,0.072739297
13721,1,1,0.005263158,0.072547625
13722,2,1,0.010582011,0.102594948
13723,2,1,0.010582011,0.102594948
13724,2,1,0.010638298,0.102865974
13725,2,1,0.010582011,0.102594948
13726,1,1,0.005319149,0.072932496
13727,1,1,0.005319149,0.072932496
13728,2,1,0.010695187,0.103139159
13729,2,1,0.010695187,0.103139159
13730,1,1,0.005347594,0.073127242
13731,1,1,0.005347594,0.073127242
13732,4,2,0.021505376,0.178794439
13733,4,2,0.021505376,0.178794439
13734,1,1,0.005434783,0.073720978
13735,1,1,0.005434783,0.073720978
13736,3,1,0.016393443,0.127331437
13737,3,1,0.016393443,0.127331437
13738,1,1,0.005524862,0.074329415
13739,1,1,0.005524862,0.074329415
13740,2,1,0.011111111,0.105114404
13741,2,1,0.011111111,0.105114404
13742,1,1,0.005555556,0.074535599
13743,1,1,0.005555556,0.074535599
13744,1,1,0.005586592,0.074743509
13745,1,1,0.005586592,0.074743509
13746,1,1,0.005617978,0.074953169
13747,1,1,0.005617978,0.074953169
13748,3,2,0.016853933,0.167221194
13749,5,2,0.027932961,0.223107965
13750,2,1,0.011363636,0.106295349
13751,4,2,0.02259887,0.183241094
13752,1,1,0.005747126,0.075809804
13753,1,1,0.005747126,0.075809804
13754,3,2,0.01734104,0.169609279
13755,3,2,0.017241379,0.169123478
13756,1,1,0.005780347,0.076028592
13757,1,1,0.005780347,0.076028592
13758,1,1,0.005780347,0.076028592
13759,1,1,0.005780347,0.076028592
13760,1,1,0.005813953,0.076249285
13761,1,1,0.005813953,0.076249285
13762,3,2,0.01744186,0.17009929
13763,3,2,0.01744186,0.17009929
13764,1,1,0.005882353,0.076696499
13765,2,1,0.011764706,0.10814385
13766,6,2,0.035294118,0.214672384
13767,7,2,0.041176471,0.251760249
13768,1,1,0.006024096,0.077615053
13769,1,1,0.006024096,0.077615053
13770,1,1,0.006060606,0.077849894
13771,1,1,0.006060606,0.077849894
13772,4,2,0.024242424,0.189721077
13773,6,2,0.036144578,0.243498896
13774,2,2,0.012345679,0.15713484
13775,2,2,0.012345679,0.15713484
13776,3,2,0.01863354,0.175785725
13777,3,2,0.01863354,0.175785725
13778,4,2,0.025157233,0.193229893
13779,6,2,0.0375,0.24794755
13780,2,2,0.012820513,0.160128154
13781,2,2,0.012820513,0.160128154
13782,1,1,0.006410256,0.080064077
13783,1,1,0.006410256,0.080064077
13784,2,1,0.012903226,0.11322296
13785,2,1,0.012903226,0.11322296
13786,1,1,0.006535948,0.080845208
13787,1,1,0.006535948,0.080845208
13788,1,1,0.006535948,0.080845208
13789,1,1,0.006535948,0.080845208
13790,1,1,0.006535948,0.080845208
13791,1,1,0.006535948,0.080845208
13792,3,1,0.019736842,0.139554387
13793,4,1,0.026315789,0.160601866
13794,3,2,0.02,0.182083394
13795,3,2,0.02027027,0.183302827
13796,5,2,0.033557047,0.244289023
13797,1,1,0.006849315,0.082760589
13798,1,1,0.006849315,0.082760589
13799,1,1,0.006896552,0.08304548
13800,6,2,0.04109589,0.259354965
13801,3,2,0.020833333,0.185817039
13802,1,1,0.006993007,0.083624201
13803,1,1,0.006993007,0.083624201
13804,1,1,0.007042254,0.083918136
13805,1,1,0.007042254,0.083918136
13806,2,2,0.014184397,0.168430384
13807,4,2,0.028169014,0.236513145
13808,1,1,0.007092199,0.084215192
13809,1,1,0.007092199,0.084215192
13810,1,1,0.007142857,0.084515425
13811,1,1,0.007142857,0.084515425
13812,1,1,0.007194245,0.084818893
13813,3,2,0.021428571,0.188437618
13814,1,1,0.007246377,0.085125653
13815,3,2,0.021582734,0.18911027
13816,1,1,0.00729927,0.085435766
13817,1,1,0.00729927,0.085435766
13818,1,1,0.007352941,0.085749293
13819,2,1,0.014705882,0.120817838
13820,1,1,0.007407407,0.086066297
13821,3,2,0.02238806,0.192585023
13822,5,2,0.037037037,0.256480409
13823,1,1,0.007575758,0.087038828
13824,4,3,0.03030303,0.274609895
13825,5,3,0.038167939,0.313898076
13826,3,2,0.023076923,0.195507077
13827,1,1,0.007751938,0.088045091
13828,2,2,0.015625,0.176776695
13829,3,2,0.0234375,0.197018875
13830,2,1,0.015748031,0.124992188
13831,1,1,0.007936508,0.089087081
13832,2,2,0.016,0.178885438
13833,2,2,0.016,0.178885438
13834,6,5,0.048387097,0.457188985
13835,11,5,0.088709677,0.584516989
13836,17,4,0.139344262,0.550215191
13837,314,7,2.396946565,1.481576028
13838,1,1,0.005464481,0.073922127
13839,1,1,0.005434783,0.073720978
13840,1,1,0.005464481,0.073922127
13841,1,1,0.005464481,0.073922127
13842,2,2,0.010928962,0.147844254
13843,2,2,0.010928962,0.147844254
13844,1,1,0.005434783,0.073720978
13845,1,1,0.005434783,0.073720978
13846,2,1,0.010869565,0.103971961
13847,2,1,0.010869565,0.103971961
13848,1,1,0.005464481,0.073922127
13849,1,1,0.005464481,0.073922127
13850,2,1,0.010928962,0.104254077
13851,2,1,0.010869565,0.103971961
13852,1,1,0.005464481,0.073922127
13853,1,1,0.005464481,0.073922127
13854,4,1,0.021978022,0.14701614
13855,6,2,0.032786885,0.207063173
13856,1,1,0.005555556,0.074535599
13857,1,1,0.005555556,0.074535599
13858,2,1,0.011173184,0.105405947
13859,2,1,0.011173184,0.105405947
13860,2,1,0.011299435,0.105996385
13861,2,1,0.011235955,0.105699929
13862,3,2,0.016949153,0.167690742
13863,3,2,0.016949153,0.167690742
13864,1,1,0.005649718,0.075164603
13865,1,1,0.005649718,0.075164603
13866,2,1,0.011363636,0.106295349
13867,2,1,0.011299435,0.105996385
13868,1,1,0.005714286,0.075592895
13869,1,1,0.005714286,0.075592895
13870,1,1,0.005747126,0.075809804
13871,1,1,0.005747126,0.075809804
13872,3,1,0.01734104,0.130917533
13873,3,1,0.017241379,0.13054523
13874,1,1,0.005847953,0.076471911
13875,1,1,0.005847953,0.076471911
13876,1,1,0.005882353,0.076696499
13877,1,1,0.005882353,0.076696499
13878,3,1,0.017751479,0.132439239
13879,3,1,0.017647059,0.132053845
13880,1,1,0.005988024,0.077382323
13881,1,1,0.005988024,0.077382323
13882,1,1,0.005988024,0.077382323
13883,1,1,0.005988024,0.077382323
13884,1,1,0.005988024,0.077382323
13885,1,1,0.005988024,0.077382323
13886,1,1,0.006024096,0.077615053
13887,1,1,0.006024096,0.077615053
13888,1,1,0.006060606,0.077849894
13889,1,1,0.006060606,0.077849894
13890,1,1,0.006097561,0.078086881
13891,1,1,0.006097561,0.078086881
13892,1,1,0.006097561,0.078086881
13893,1,1,0.006097561,0.078086881
13894,3,1,0.018404908,0.134824652
13895,3,1,0.018404908,0.134824652
13896,1,1,0.00617284,0.07856742
13897,1,1,0.00617284,0.07856742
13898,2,1,0.01242236,0.111106798
13899,4,2,0.024539877,0.190869364
13900,1,1,0.00625,0.079056942
13901,1,1,0.00625,0.079056942
13902,1,1,0.006289308,0.079305159
13903,1,1,0.006289308,0.079305159
13904,4,2,0.025316456,0.193833834
13905,8,2,0.05,0.292462974
13906,2,1,0.012903226,0.11322296
13907,2,1,0.012903226,0.11322296
13908,1,1,0.006535948,0.080845208
13909,1,1,0.006535948,0.080845208
13910,3,2,0.019736842,0.180887977
13911,3,2,0.019736842,0.180887977
13912,2,1,0.013333333,0.115081918
13913,2,1,0.013333333,0.115081918
13914,1,1,0.006756757,0.082199494
13915,1,1,0.006756757,0.082199494
13916,1,1,0.006802721,0.08247861
13917,1,1,0.006802721,0.08247861
13918,1,1,0.006849315,0.082760589
13919,3,2,0.020408163,0.183921803
13920,1,1,0.006896552,0.08304548
13921,1,1,0.006896552,0.08304548
13922,1,1,0.006944444,0.083333333
13923,1,1,0.006944444,0.083333333
13924,1,1,0.006993007,0.083624201
13925,1,1,0.006993007,0.083624201
13926,2,1,0.014084507,0.118256572
13927,2,1,0.014084507,0.118256572
13928,2,1,0.014285714,0.119092147
13929,2,1,0.014285714,0.119092147
13930,1,1,0.007246377,0.085125653
13931,2,1,0.014492754,0.119945684
13932,1,1,0.00729927,0.085435766
13933,1,1,0.007352941,0.085749293
13934,1,1,0.007352941,0.085749293
13935,1,1,0.007407407,0.086066297
13936,2,1,0.014814815,0.121261109
13937,2,1,0.014925373,0.121709294
13938,1,1,0.007462687,0.086386843
13939,1,1,0.007462687,0.086386843
13940,3,2,0.02238806,0.192585023
13941,1,1,0.007575758,0.087038828
13942,1,1,0.007575758,0.087038828
13943,1,1,0.007633588,0.087370406
13944,1,1,0.007633588,0.087370406
13945,2,1,0.015384615,0.123553044
13946,5,2,0.038167939,0.228862745
13947,3,2,0.023255814,0.19625861
13948,2,2,0.015748031,0.177471302
13949,4,2,0.03125,0.249013803
13950,1,1,0.007936508,0.089087081
13951,3,2,0.023809524,0.19856629
13952,3,2,0.024,0.199353795
13953,1,1,0.008064516,0.089802651
13954,1,1,0.008130081,0.090166963
13955,3,2,0.024193548,0.200150743
13956,3,2,0.024590164,0.201773736
13957,5,2,0.040650407,0.268522795
13958,6,5,0.05,0.464721838
13959,14,5,0.116666667,0.537396984
13960,290,8,2.283464567,1.326755428
13961,1,1,0.005235602,0.072357461
13962,1,1,0.005235602,0.072357461
13963,1,1,0.005263158,0.072547625
13964,1,1,0.005263158,0.072547625
13965,2,1,0.010526316,0.102326052
13966,2,1,0.010526316,0.102326052
13967,1,1,0.005291005,0.072739297
13968,1,1,0.005291005,0.072739297
13969,1,1,0.005291005,0.072739297
13970,1,1,0.005291005,0.072739297
13971,1,1,0.005291005,0.072739297
13972,1,1,0.005263158,0.072547625
13973,1,1,0.005291005,0.072739297
13974,1,1,0.005263158,0.072547625
13975,1,1,0.005291005,0.072739297
13976,1,1,0.005291005,0.072739297
13977,2,2,0.010638298,0.145864991
13978,2,2,0.010638298,0.145864991
13979,1,1,0.005291005,0.072739297
13980,1,1,0.005291005,0.072739297
13981,1,1,0.005319149,0.072932496
13982,1,1,0.005319149,0.072932496
13983,1,1,0.005347594,0.073127242
13984,1,1,0.005347594,0.073127242
13985,2,1,0.010695187,0.103139159
13986,2,1,0.010695187,0.103139159
13987,1,1,0.005376344,0.073323558
13988,1,1,0.005376344,0.073323558
13989,3,2,0.016216216,0.164041209
13990,3,2,0.016216216,0.164041209
13991,1,1,0.005464481,0.073922127
13992,1,1,0.005464481,0.073922127
13993,3,2,0.016393443,0.164931216
13994,3,2,0.016393443,0.164931216
13995,1,1,0.005434783,0.073720978
13996,1,1,0.005434783,0.073720978
13997,5,1,0.027322404,0.163468382
13998,8,2,0.043478261,0.22966088
13999,1,1,0.005555556,0.074535599
14000,1,1,0.005555556,0.074535599
14001,3,1,0.016759777,0.1287302
14002,2,1,0.011173184,0.105405947
14003,5,1,0.028089888,0.165695769
14004,5,1,0.028089888,0.165695769
14005,2,1,0.011560694,0.10720765
14006,2,1,0.011560694,0.10720765
14007,2,1,0.011695906,0.107829064
14008,2,1,0.011695906,0.107829064
14009,1,1,0.005882353,0.076696499
14010,1,1,0.005882353,0.076696499
14011,1,1,0.00591716,0.076923077
14012,1,1,0.00591716,0.076923077
14013,1,1,0.005952381,0.077151675
14014,4,2,0.023809524,0.188036847
14015,3,2,0.017964072,0.172614687
14016,1,1,0.006024096,0.077615053
14017,1,1,0.006024096,0.077615053
14018,1,1,0.006060606,0.077849894
14019,1,1,0.006060606,0.077849894
14020,2,1,0.012195122,0.110092258
14021,2,1,0.012195122,0.110092258
14022,2,1,0.012345679,0.110765508
14023,2,1,0.012345679,0.110765508
14024,1,1,0.00625,0.079056942
14025,1,1,0.00625,0.079056942
14026,2,1,0.012578616,0.111798948
14027,4,2,0.025157233,0.193229893
14028,6,2,0.038216561,0.250265252
14029,2,2,0.012738854,0.159617377
14030,2,2,0.012738854,0.159617377
14031,4,2,0.025641026,0.195058898
14032,2,1,0.013071895,0.113955676
14033,2,1,0.013071895,0.113955676
14034,1,1,0.006622517,0.081378846
14035,3,2,0.019736842,0.180887977
14036,1,1,0.006666667,0.081649658
14037,1,1,0.006666667,0.081649658
14038,1,1,0.006711409,0.081923192
14039,1,1,0.006711409,0.081923192
14040,2,2,0.013513514,0.164398987
14041,2,2,0.013513514,0.164398987
14042,2,1,0.013605442,0.116242222
14043,2,1,0.013605442,0.116242222
14044,1,1,0.006896552,0.08304548
14045,2,1,0.013793103,0.117035542
14046,3,2,0.020833333,0.185817039
14047,4,2,0.027972028,0.235690653
14048,2,2,0.014084507,0.167836272
14049,3,3,0.021276596,0.252645576
14050,5,3,0.035211268,0.301579102
14051,1,1,0.007142857,0.084515425
14052,1,1,0.007142857,0.084515425
14053,2,2,0.014388489,0.169637786
